filename,inference_time_ms,psnr,rmse,mrae,ssim,spectral_fidelity,loss_mse_loss,loss_spectral_smoothness_loss,loss_spatial_consistency_loss,loss_spectral_angle_loss,loss_spectral_tv_loss,loss_spectral_dict_loss,loss_ssim_loss
AVIRIS_432.tif,62.50166893005371,29.7797,0.032435086,0.1480116,0.6867891868177338,0.9963556,0.0010520345531404018,0.003947732970118523,0.0003696483909152448,0.07794288545846939,0.042534276843070984,0.0010097738122567534,0.09935909509658813
AVIRIS_233.tif,46.8754768371582,28.47581,0.037688565,0.16810499,0.6905853599390437,0.9957668,0.0014204276958480477,0.004686937667429447,0.000395309180021286,0.0833602175116539,0.044070303440093994,0.0012171436101198196,0.10018235445022583
AVIRIS_90.tif,46.875,31.233994,0.027434712,0.18251458,0.7481208378151922,0.99278283,0.0007526633562520146,0.002101239049807191,0.0003384798765182495,0.11551874130964279,0.03808222711086273,0.0005031133769080043,0.08516514301300049
AVIRIS_359.tif,46.8752384185791,22.685986,0.07340078,0.28199798,0.717614055226594,0.98283273,0.005387675482779741,0.006453395821154118,0.0009453873499296606,0.18180568516254425,0.04692288860678673,0.0016416305443271995,0.18973010778427124
AVIRIS_252.tif,62.50572204589844,29.77556,0.03245054,0.15060356,0.6781035857168334,0.99625,0.0010530375875532627,0.003906656987965107,0.00039653375279158354,0.07886087894439697,0.04245219752192497,0.0009967200458049774,0.09742021560668945
AVIRIS_374.tif,46.8752384185791,25.900394,0.050696764,0.22785227,0.6421102969791262,0.9910234,0.0025701613631099463,0.0055924030020833015,0.0005234675481915474,0.12801672518253326,0.04568643867969513,0.001463008695282042,0.1703505516052246
AVIRIS_77.tif,46.90098762512207,22.52769,0.07475074,0.273139,0.6837456042814488,0.98494416,0.005587671883404255,0.00667352881282568,0.0006469108629971743,0.17007549107074738,0.04761243611574173,0.0017755771987140179,0.18340730667114258
AVIRIS_24.tif,46.875715255737305,28.16331,0.039069206,0.20389928,0.6168032376371151,0.99477243,0.0015264032408595085,0.00542539032176137,0.0006001258152537048,0.09710278362035751,0.04545634239912033,0.0014154179953038692,0.1695493459701538
AVIRIS_229.tif,46.875715255737305,30.974352,0.028267171,0.15010664,0.7176955215248999,0.9967801,0.0007990329177118838,0.0034969968255609274,0.00038374692667275667,0.07390817254781723,0.04154433310031891,0.0008847832796163857,0.11568707227706909
AVIRIS_153.tif,62.50166893005371,32.52211,0.02365345,0.14704691,0.7612315259807939,0.99603075,0.0005594856338575482,0.002420715754851699,0.00026807430549524724,0.08509458601474762,0.038995616137981415,0.0006035393453203142,0.07031667232513428
AVIRIS_435.tif,62.5,28.541567,0.03740431,0.16658965,0.6909980798565543,0.9958299,0.0013990825973451138,0.0046773930080235004,0.0003950848476961255,0.08278106898069382,0.0440431572496891,0.0012142711784690619,0.09989959001541138
AVIRIS_170.tif,63.318729400634766,24.580286,0.05901816,0.26278338,0.7048043783250486,0.98438966,0.0034831443335860968,0.004870295990258455,0.0004652609641198069,0.17428435385227203,0.04434586688876152,0.001267154235392809,0.16130870580673218
